"https://www.newsday.com/lifestyle/family/pregnancy-complications-of-kim-kardashian-and-kate-middleton-1.14220131","67364 Byte","169","text/html"
"https://www.newsday.com/long-island/nassau/contractor-to-pay-65g-in-back-wages-for-post-sandy-work-1.5814982","79634 Byte","184","text/html"
"https://www.newsday.com/opinion/taking-li-by-storm-1.16767115","72587 Byte","172","text/html"
"https://www.newsday.com/amp/lifestyle/family/australia-s-early-flu-season-serves-as-vaccination-reminder-1.14418594","32730 Byte","27","text/html"
"https://www.newsday.com/sports/baseball/yankees/yankees-aaron-boone-world-series-expectations-1.16742160","79593 Byte","184","text/html"
"https://www.newsday.com/news/fat-tuesday-celebrates-new-orleans-tricentennial-1.16747486","165423 Byte","350","text/html"
"https://www.newsday.com/img/newsday/apple-touch-icon-72x72.png","2219 Byte","0","image/png"
"https://www.newsday.com/news/nation/donald-trump-affair-new-yorker-1.16802829","85635 Byte","187","text/html"
"https://www.newsday.com/long-island/nassau","99047 Byte","377","text/html"
"https://www.newsday.com/news/florida-students-describe-hearing-gunshots-1.16770172","165373 Byte","350","text/html"
"https://www.newsday.com/news/health/trauma-school-shootings-stopthebleed-stony-brook-university-1.16793526","83203 Byte","186","text/html"
"https://www.newsday.com/long-island/li-disaster-preparedness-1.16241522","70900 Byte","171","text/html"
"https://www.newsday.com/news/nyc-chinatown-celebrates-year-of-the-dog-1.16806262","165498 Byte","350","text/html"
"https://www.newsday.com/travel/florida-travel-guide-1.1586293","44745 Byte","164","text/html"
"https://www.newsday.com/services/newsday-apps-1.1319154","65564 Byte","186","text/html"
"https://www.newsday.com/long-island/long-island-and-new-york-city-s-top-photos-1.5641248","223206 Byte","329","text/html"
"https://www.newsday.com/sports/top-20-new-york-sports-stars-1.15416447","91627 Byte","198","text/html"
"https://www.newsday.com/news/anger-after-fbi-fail-to-investigate-fla-shooter-1.16807423","165572 Byte","350","text/html"
"https://www.newsday.com/sports/media/this-is-us-warner-wolf-1.16046865","76225 Byte","181","text/html"
"https://www.newsday.com/long-island/crime/coram-home-invasion-1.16794440","69258 Byte","172","text/html"
"https://www.newsday.com/opinion/cartoons/gun-control-gun-violence-school-shootings-cartoons-1.16803331","91963 Byte","199","text/html"
"https://www.newsday.com/lifestyle/family/new-robots-aim-to-teach-kids-how-to-code-1.16761312","78682 Byte","182","text/html"
"https://www.newsday.com/news/nation/senate-immigration-dreamers-trump-1.16786285","83004 Byte","180","text/html"
"https://www.newsday.com/opinion/letters/newsday-letters-to-the-editor-for-friday-feb-16-2018-1.16791894","66289 Byte","164","text/html"
"https://www.newsday.com/long-island/suffolk/fire-island-tickets-1.16796048","67832 Byte","168","text/html"
"https://www.newsday.com/business/columnists","67347 Byte","219","text/html"
"https://www.newsday.com/sports/baseball/yankees/yankees-prospect-thairo-estrada-recovering-from-being-shot-in-leg-last-month-1.16805130","75053 Byte","182","text/html"
"https://www.newsday.com/lifestyle/family/february-winter-break-events-for-kids-on-long-island-1.9884296","120383 Byte","256","text/html"
"https://www.newsday.com/lifestyle/family/family-photos-1.1941630","202957 Byte","328","text/html"
"https://www.newsday.com/news/nation/fla-gov-vows-to-keep-mentally-ill-from-guns-1.16785847","171378 Byte","350","text/html"
"https://www.newsday.com/sports/baseball/yankees/photos","53197 Byte","186","text/html"
"https://www.newsday.com/lifestyle/pets/must-have-dog-supplies-for-the-winter-1.12901093","86228 Byte","200","text/html"
"https://www.newsday.com/classifieds/cars/classic-car-and-dealership-ads-in-newsday-1.10885437","84600 Byte","177","text/html"
"https://www.newsday.com/news/florida-teacher-i-looked-down-at-the-shooter-1.16800354","165581 Byte","350","text/html"
"https://www.newsday.com/entertainment/extras/puzzles-games-1.1674628","63201 Byte","167","text/html"
"https://www.newsday.com/amp/lifestyle/family/amazon-best-selling-toys-1.10711544","52225 Byte","67","text/html"
"https://www.newsday.com/long-island/li-life/asking-the-clergy-why-fast-during-lent-1.16801052","70042 Byte","164","text/html"
"https://www.newsday.com/sports/baseball/yankees/aaron-judge-shoulder-surgery-1.16764402","79516 Byte","186","text/html"
"https://www.newsday.com/lifestyle/family/kidsday/saving-marty-book-review-1.16802258","65396 Byte","169","text/html"
"https://www.newsday.com/long-island/education/way-to-go-matthew-luca-port-jefferson-south-huntington-1.16801308","69284 Byte","169","text/html"
"https://www.newsday.com/sports/basketball","84517 Byte","247","text/html"
"https://www.newsday.com/sports/columnists/david-lennon/yankees-rotation-tanaka-sabathia-cashman-1.16704623","68943 Byte","168","text/html"
"https://www.newsday.com/entertainment/tv/jimmy-kimmel-trump-school-shooting-1.16800745","68998 Byte","171","text/html"
"https://www.newsday.com/news/nation/florida-school-shooting-a-timeline-1.16797332","171254 Byte","350","text/html"
"https://www.newsday.com/long-island/nassau/star-property-tax-errors-1.15571542","87013 Byte","183","text/html"
"https://www.newsday.com/lifestyle/family/kidsday/fundraiser-pets-shelter-1.16791676","65211 Byte","170","text/html"
"https://www.newsday.com/long-island/suffolk/lie-crash-islandia-1.16798160","67672 Byte","169","text/html"
"https://www.newsday.com/opinion/columnists/michael-dobie","50927 Byte","179","text/html"
"https://www.newsday.com/amp/sports/media/warner-wolf-lawsuit-1.16787035","24427 Byte","25","text/html"
"https://www.newsday.com/news/pot-s-holiday-tied-to-rise-in-fatal-car-crashes-1.16725007","165389 Byte","350","text/html"
"https://www.newsday.com/entertainment/extras/horoscopes-1.1674854","61764 Byte","164","text/html"
"https://www.newsday.com/sports/football/giants","87414 Byte","252","text/html"
"https://www.newsday.com/amp/sports/baseball/mets/mets-sign-jason-vargas-source-confirms-1.16801790","28695 Byte","24","text/html"
"https://www.newsday.com/lifestyle/family/facebook-messaging-app-kids-criticism-1.16803418","77560 Byte","178","text/html"
"https://www.newsday.com/entertainment/celebrities/celebrities-born-in-february-1.218022","94885 Byte","205","text/html"
"https://www.newsday.com/travel","95054 Byte","266","text/html"
"https://www.newsday.com/sports/baseball/yankees/memorable-yankee-playoff-moments-1.1488085","86250 Byte","202","text/html"
"https://www.newsday.com/news/expert-not-enough-done-to-stop-fla-shooting-1.16790808","165402 Byte","350","text/html"
"https://www.newsday.com/sports/baseball/mets/mets-jay-bruce-mickey-callaway-1.16792162","74050 Byte","182","text/html"
"https://www.newsday.com/lifestyle/family/parents-picks-the-best-places-for-families-on-long-island-1.12007117","141263 Byte","237","text/html"
"https://www.newsday.com/services/login-7.1637843?loginForm=true&site=nd&UGCcontentID=1.2516352&UGCview=userStoryTip","53 Byte","0","text/html"
"https://www.newsday.com/services/profile-7.386?modify=1","34070 Byte","113","text/html"
"https://www.newsday.com/long-island/suffolk/brentwood-school-district-receives-long-island-s-first-hybrid-school-bus-1.16763959","96749 Byte","196","text/html"
"https://www.newsday.com/long-island/nassau/green-acres-mall-ida-1.16801282","79628 Byte","187","text/html"
"https://www.newsday.com/opinion/jimmy-margulies-cartoons-gallery-1.5414663","92295 Byte","197","text/html"
"https://www.newsday.com/long-island/politics/laura-curran-reassessment-nassau-1.16748365","82365 Byte","185","text/html"
"https://www.newsday.com/opinion/columnists/michael-dobie/elon-musk-spacex-1.16670802","69905 Byte","166","text/html"
"https://www.newsday.com/services/newsday-llc-privacy-policy-1.2515999","73828 Byte","165","text/html"
